Name,Article_ID_x,Date_x,repeat_x,Article_ID_y,Date_y,repeat_y,career_length,Gender
Patrick Lacouture,7223543,2020-07-09,True,7941860,2020-10-26,True,109 days,M
Kai Ren 0001,7229921,2020-03-10,True,9544532,2020-04-25,True,46 days,M
Ian W. Hunter,7037854,2017-05-28,True,6762977,2022-06-28,True,1857 days,M
Jim Fruchterman,7805543,2018-11-06,True,9422083,2022-07-04,True,1336 days,M
Sebastian Bremm,8923608,2016-06-24,True,9414150,2020-10-26,True,1585 days,M
Filip Caron,8266426,2020-02-18,True,8869174,2020-07-22,True,155 days,M
Roland Klemke,9610879,2019-10-12,True,8631916,2022-05-16,True,947 days,M
Sébastien Le Maguer,7615981,2018-08-13,True,8629319,2022-07-27,True,1444 days,M
Joe DeGutis,9278502,2020-03-05,True,8993741,2020-06-18,True,105 days,M
John Lillis,8973205,2020-03-11,True,8598030,2022-11-04,True,968 days,M
Carlos Alvaro de M. S. Quintella,8911187,2021-06-11,True,8674928,2022-03-04,True,266 days,M
Peter Bachert,9280156,2018-11-14,True,9290592,2021-10-14,True,1065 days,M
Adam Chejanovsky,7595064,2020-09-30,True,7711114,2020-12-04,True,65 days,M
Ugo Solitro,6768139,2017-05-17,True,6574237,2021-02-17,True,1372 days,M
Olaf Booij,7325047,2019-09-04,True,7422474,2022-11-02,True,1155 days,M
Thomas Bülow,8703405,2018-11-14,True,8042487,2022-06-13,True,1307 days,M
David J. Warren,8754569,2018-11-14,True,8692860,2020-09-24,True,680 days,M
Marcin Kaminski 0003,8751950,2017-05-20,True,8010199,2020-09-10,True,1209 days,M
Jan Balaguer,7594481,2021-07-20,True,7283715,2022-11-29,True,497 days,M
Kostas Berberidis,8995101,2017-05-12,True,9009208,2022-11-13,True,2011 days,M
Ewald Moser,7969939,2018-11-14,True,9275219,2022-03-16,True,1218 days,M
Athanasios Tsitouras,8488812,2020-02-22,True,8485559,2022-12-07,True,1019 days,M
Fabio Pulvirenti,8540928,2020-02-22,True,7192663,2022-06-23,True,852 days,M
Matias Gerard,8033405,2020-03-02,True,8770078,2022-10-02,True,944 days,M
Fotis Foukalas,7314197,2018-08-13,True,7803387,2022-10-28,True,1537 days,M
Srinivas Ramanathan,8765800,2017-05-27,True,8137523,2021-05-06,True,1440 days,M
Jeffrey K. Liker,8933244,2017-05-27,True,6697325,2020-07-09,True,1139 days,M
Andreas Thor,8923450,2016-06-17,True,8493508,2022-10-02,True,2298 days,M
Arvind Raghunathan,8095755,2020-02-22,True,7173973,2021-06-01,True,465 days,M
Yusuke Sekikawa,7712010,2019-01-01,True,9055718,2022-12-25,True,1454 days,M
Johannes J. Britz,7808899,2019-06-06,True,9298426,2020-05-17,True,346 days,M
Manuel Barrena,7890154,2020-02-21,True,6948513,2022-12-07,True,1020 days,M
Igor Zwir,8509926,2020-02-19,True,8980485,2021-02-16,True,363 days,M
Samuli Honkapuro,7082835,2020-02-21,True,9066145,2022-07-25,True,885 days,M
Silvio Ursic,7507829,2018-08-13,True,8981595,2020-02-21,True,557 days,M
Erik Aurell,8752240,2017-05-20,True,7300460,2022-05-03,True,1809 days,M
Bertrand Luvison,7351276,2020-01-17,True,7319466,2022-01-10,True,724 days,M
Oles Dobosevych,7485845,2020-11-25,True,7802591,2022-02-08,True,440 days,M
Mario Zappia,6603238,2020-10-06,True,7950451,2022-12-05,True,790 days,M
Nicolas Crosetti,7337158,2019-02-01,True,7443205,2022-11-02,True,1370 days,M
Gennaro Auletta,7117530,2019-06-02,True,7168134,2020-07-09,True,403 days,M
Ali Hosseini,7326380,2018-08-13,True,8796837,2022-08-08,True,1456 days,M
Michael W. Fleming,7778389,2020-06-23,True,7020371,2021-09-18,True,452 days,M
Muhammad Shoaib Anwar,7219604,2020-10-26,True,9306131,2021-09-16,True,325 days,M
Rui Silva,7856054,2019-05-23,True,7775425,2022-12-07,True,1294 days,M
Mohamed Zaki,7264331,2018-08-13,True,6697657,2022-03-25,True,1320 days,M
Fabio Sigrist,7426080,2018-09-02,True,7085528,2023-01-15,True,1596 days,M
Volker Helzle,6903916,2020-05-11,True,8473240,2021-02-17,True,282 days,M
Soichiro Suzuki,6779388,2020-04-01,True,9338125,2020-12-29,True,272 days,M
Daniel De Wolf,7133191,2020-03-31,True,7082919,2021-02-24,True,330 days,M
Toru Yazawa,9534677,2021-03-24,True,9536518,2022-03-15,True,356 days,M
Alain Bertrand Bomgni,8903969,2020-03-27,True,9628421,2021-10-14,True,566 days,M
Richard Holland,8318013,2020-05-21,True,9565165,2020-06-26,True,36 days,M
Mohammed Khalidi Idrissi,8465016,2022-01-03,True,6649312,2022-06-10,True,158 days,M
Marc Despontin,8669304,2020-02-20,True,7092612,2020-02-21,True,1 days,M
Haim Ashkenazy,8770937,2020-03-02,True,8559085,2020-10-26,True,238 days,M
Oliver Don,7655297,2018-08-13,True,8728668,2020-10-26,True,805 days,M
Robert B. King,8254974,2020-03-13,True,8370243,2020-06-04,True,83 days,M
Thomas Mormann,8206863,2020-05-11,True,7106523,2021-12-25,True,593 days,M
Masatoshi Uehara,7288015,2019-02-03,True,8573989,2022-01-31,True,1093 days,M
Timo Sorsa,6913391,2020-02-20,True,8350435,2020-05-20,True,90 days,M
Marek Dernár,7342624,2018-08-13,True,9571230,2022-06-10,True,1397 days,M
Gustavo Daniel Martín del Campo,6951988,2020-10-26,True,8917703,2022-05-16,True,567 days,M
Habib M. Fardoun,8366981,2018-10-16,True,8290101,2022-09-11,True,1426 days,M
Kevin B. Flores,9205960,2018-11-14,True,7532666,2022-10-02,True,1418 days,M
Francis J. M. Schmitt,8117122,2020-02-21,True,6835464,2020-09-10,True,202 days,M
Jeroen S. Lemmens,8645259,2020-02-18,True,8849886,2022-05-13,True,815 days,M
Nikhil S. Mande,7594848,2019-03-30,True,9469424,2022-09-27,True,1277 days,M
Marcin Jarzyna,8029837,2021-02-11,True,7293449,2021-10-14,True,245 days,M
Mark Perlin,8572146,2017-05-27,True,6868164,2021-02-11,True,1356 days,M
Marco Gomes 0001,7057367,2021-12-07,True,9065225,2022-06-28,True,203 days,M
Giuseppe Rosolini,9496107,2017-05-26,True,8707753,2022-08-08,True,1900 days,M
John Hegarty,8246940,2020-07-14,True,7172117,2022-08-30,True,777 days,M
Yasir Latif,8835567,2020-09-17,True,7683259,2021-04-13,True,208 days,M
Paolo Paoletti,6562835,2020-02-24,True,7382603,2022-05-30,True,826 days,M
José Ruíz-Mas,8644041,2020-02-18,True,8478096,2022-12-21,True,1037 days,M
Oliver Marquardt,9448421,2020-02-21,True,9625116,2020-03-06,True,14 days,M
Hitoshi Yanami,8230978,2020-02-19,True,6577362,2021-02-17,True,364 days,M
Bob Fox,6898326,2020-04-01,True,8896667,2020-08-25,True,146 days,M
Reiner Dieden,7792481,2020-03-06,True,8272983,2021-07-26,True,507 days,M
Amir Ghahremani,8698695,2021-05-14,True,8927599,2021-06-15,True,32 days,M
Tobias Georg Oesterlein,6760543,2020-09-02,True,8638129,2022-10-02,True,760 days,M
Federico Zanelli,7937839,2021-04-07,True,7957549,2022-12-05,True,607 days,M
Giuseppe Conte,8925724,2017-05-28,True,6593682,2022-12-07,True,2019 days,M
Daniel Barsky,7511595,2018-08-13,True,9574280,2022-06-10,True,1397 days,M
Mohamed Eldessouki,6742119,2017-06-06,True,6743618,2017-09-16,True,102 days,M
Louis Fein,8377582,2018-11-06,True,9602704,2020-05-20,True,561 days,M
Ludovic De Matteïs,7296926,2021-03-23,True,8793443,2022-10-02,True,558 days,M
Azam Beg,7990154,2020-05-11,True,9267723,2021-09-16,True,493 days,M
Niels Peter Mols,8663607,2020-03-04,True,6651230,2020-08-20,True,169 days,M
Michael A. Wurtz,7594019,2018-08-13,True,7174874,2020-04-25,True,621 days,M
Fabian Güiza Grandas,7048962,2020-02-24,True,7183420,2022-10-02,True,951 days,M
Oleg Berzin,7817637,2020-02-19,True,7396685,2021-10-25,True,614 days,M
Barry F. Smith,7270492,2018-08-13,True,7166836,2022-08-16,True,1464 days,M
Michael Smart,7514952,2019-03-31,True,8599673,2021-05-19,True,780 days,M
Antonín Ríha,8000847,2020-02-21,True,6727626,2021-02-17,True,362 days,M
Mateusz Krzyszton,8062843,2021-05-14,True,7968277,2022-12-05,True,570 days,M
Miltiadis Poursanidis,7370733,2022-02-09,True,8023584,2022-10-24,True,257 days,M
Erik Poppe,9186878,2021-01-18,True,9215865,2021-11-25,True,311 days,M
Ali Soltani-Farani,7351392,2018-08-13,True,8714676,2020-08-20,True,738 days,M
Andreas Faldum,8900385,2019-06-17,True,8898293,2020-10-26,True,497 days,M
Thomas Riisgaard Hansen,8705352,2020-03-31,True,9223544,2020-07-09,True,100 days,M
Patrick Fuchs,8760623,2021-06-17,True,8365533,2022-10-02,True,472 days,M
Alexandros G. Fragkiadakis,6838831,2020-04-09,True,7845289,2023-01-15,True,1011 days,M
Dinu Coltuc,8389116,2020-02-22,True,7119189,2020-12-25,True,307 days,M
Thomas Girault,9546612,2020-04-25,True,7188073,2022-03-16,True,690 days,M
Farid Khafizov,7750010,2019-05-14,True,7210569,2022-09-26,True,1231 days,M
Mohammad Abid Khan,9219951,2020-02-24,True,9308783,2020-05-21,True,87 days,M
Daniel Gratzer,7626368,2019-04-26,True,6967155,2022-12-07,True,1321 days,M
Manuel Bluhm,8875769,2020-05-11,True,7855191,2020-07-09,True,59 days,M
Santiago García-Alonso,7939723,2018-11-14,True,7950895,2021-12-15,True,1127 days,M
Salvador Martínez García,8583125,2022-03-11,True,8592287,2022-04-01,True,21 days,M
Yuzo Ohta,7123735,2017-06-06,True,9109680,2021-05-03,True,1427 days,M
Jan Razlaw,7684369,2018-10-30,True,7654731,2021-06-01,True,945 days,M
Hassan Yousefi-Azari,8399880,2020-02-20,True,7250556,2020-03-11,True,20 days,M
Richard S. Forsyth,6643393,2017-05-17,True,8110940,2022-01-03,True,1692 days,M
Greg O'Keefe,8448248,2020-05-25,True,8822803,2020-09-01,True,99 days,M
Eren Balevi,9058877,2018-07-04,True,6858926,2021-12-25,True,1270 days,M
Dan Bienstock,8411209,2017-05-28,True,9628982,2020-10-06,True,1227 days,M
Rainer Minixhofer,8191399,2020-02-22,True,8534166,2022-12-28,True,1040 days,M
Massimo Carboni,7431795,2018-08-13,True,9163543,2022-10-02,True,1511 days,M
Thierry de Saint Pierre,8037181,2017-05-17,True,8115380,2020-05-14,True,1093 days,M
Mehmet Emin Tutay,7063323,2020-02-20,True,7064084,2021-04-09,True,414 days,M
Ian Briggs,8684284,2019-05-10,True,7733103,2022-06-21,True,1138 days,M
Saulius Gudas,8463997,2020-03-17,True,7024791,2021-10-14,True,576 days,M
Shankar Iyer,7045226,2020-09-18,True,7531134,2022-11-15,True,788 days,M
Jason R. W. Merrick,7148425,2017-05-20,True,8336764,2020-08-13,True,1181 days,M
Ehsan Yaghoubi,7402820,2021-04-23,True,6659567,2022-01-03,True,255 days,M
Won-Ki Jeong,8700964,2019-10-19,True,9134963,2020-07-30,True,285 days,M
Danilo Tomasoni,9033517,2020-09-19,True,7858480,2021-02-17,True,151 days,M
Amin Shahmohammadi,9161206,2022-02-15,True,7064555,2022-06-23,True,128 days,M
Giuseppe Attardi,7476017,2018-08-13,True,7993670,2022-10-02,True,1511 days,M
Christopher B. Ivey,8550833,2020-02-19,True,8549057,2022-04-09,True,780 days,M
Hamed Kazemi,9517922,2018-11-14,True,6632958,2020-11-19,True,736 days,M
Alexander Weissman,8466537,2017-05-27,True,8342106,2020-08-13,True,1174 days,M
Bernd Deutschmann,8534187,2020-08-06,True,8533478,2021-03-01,True,207 days,M
Mohammad Hadad Zarif,9234056,2020-04-25,True,7025010,2021-02-16,True,297 days,M
David Gómez 0001,9628262,2020-04-25,True,7225750,2022-04-09,True,714 days,M
Jaume Bonet,8769763,2020-03-02,True,9395652,2020-09-10,True,192 days,M
Finn Overgaard Hansen,8936767,2020-09-11,True,8427905,2021-04-09,True,210 days,M
André Rehage,8678179,2020-10-26,True,8020802,2021-02-17,True,114 days,M
István Erényi,8122570,2020-05-19,True,8121749,2022-08-17,True,820 days,M
Ajay Rangarajan,7221628,2020-03-27,True,7220439,2022-02-08,True,683 days,M
Christopher Ferrie,7648991,2018-08-13,True,8952031,2020-04-16,True,612 days,M
Juan Toloza,7264413,2018-08-13,True,8064295,2021-10-14,True,1158 days,M
Francisco Barahona,8426839,2017-05-17,True,9093751,2022-12-01,True,2024 days,M
Francesc Vallverdú,7636628,2022-03-29,True,7578839,2022-04-04,True,6 days,M
Mohammad Norizadeh Cherloo,9209962,2020-09-06,True,9509846,2021-09-23,True,382 days,M
Luc Mertens,8741387,2020-04-07,True,6659484,2022-04-09,True,732 days,M
Antonio M. López 0002,7936355,2019-11-05,True,7925185,2022-09-26,True,1056 days,M
Mahdi Jampour,6661626,2020-10-26,True,7978900,2022-10-02,True,706 days,M
George C. Runger,8997683,2017-05-18,True,8576428,2022-06-02,True,1841 days,M
Patrick Sénac,7045984,2019-10-19,True,7823909,2020-12-29,True,437 days,M
Paul R. Berger,9064861,2018-11-02,True,8251897,2020-05-21,True,566 days,M
Marc van Zee,7591926,2018-08-13,True,7614728,2022-04-12,True,1338 days,M
Bernd Perscheid,9072393,2021-05-14,True,8286038,2022-11-13,True,548 days,M
Xavier Warin,8545198,2017-05-17,True,9458446,2021-07-13,True,1518 days,M
Sigmund N. Porter,8188308,2018-11-06,True,9610006,2020-05-20,True,561 days,M
Michael Lührs,9278129,2020-10-26,True,9280219,2022-10-02,True,706 days,M
Peter Nagy,8890111,2020-08-25,True,9254098,2022-06-23,True,667 days,M
Christian Seel,8411357,2017-05-28,True,8657535,2022-04-01,True,1769 days,M
Albert Croker,8439798,2018-11-06,True,9598964,2022-06-10,True,1312 days,M
Tommy Reddad,7696558,2018-08-13,True,8306450,2021-07-20,True,1072 days,M
Sean English,9142856,2018-12-10,True,9570714,2022-06-10,True,1278 days,M
Timothy J. Moroney,8546533,2020-02-19,True,8468795,2020-10-26,True,250 days,M
Andrew V. Zeigarnik,9491376,2020-04-01,True,7791687,2020-05-14,True,43 days,M
Andres Jesus Sanchez,9026338,2021-06-01,True,8918096,2022-05-16,True,349 days,M
Love Hörnquist-Åstrand,7745529,2019-05-14,True,7753480,2019-11-28,True,198 days,M
Víctor Martínez,7450169,2018-08-13,True,6797970,2022-04-09,True,1335 days,M
Anis Kalboussi,6722589,2020-05-11,True,6651975,2022-09-02,True,844 days,M
Paul A. Parker,7946937,2019-06-02,True,7666439,2020-03-10,True,282 days,M
Douglas W. Nychka,9456982,2020-02-18,True,8020384,2021-10-14,True,604 days,M
Richard N. Jones,9504993,2020-05-11,True,9277370,2021-10-14,True,521 days,M
Sebastian Cygert,9050312,2020-08-26,True,7656496,2021-12-01,True,462 days,M
Eduardo Sáenz-de-Cabezón,9360512,2013-03-07,True,9555304,2022-10-02,True,3496 days,M
René C. L. Olsthoorn,8779883,2020-03-02,True,8778298,2022-04-09,True,768 days,M
Yannis Plegas,8280550,2020-02-24,True,7098458,2020-12-29,True,309 days,M
Guido Schäfer,8410471,2017-06-08,True,6568439,2022-12-27,True,2028 days,M
Arie G. C. Koppelaar,7775606,2020-05-18,True,8711340,2021-09-16,True,486 days,M
Helmut Schettler,8975790,2022-06-23,True,8123616,2022-08-05,True,43 days,M
Tobias Jäger,9340137,2020-05-25,True,7854237,2020-07-22,True,58 days,M
Fabio Gramazio,7396370,2018-08-13,True,9367401,2020-02-13,True,549 days,M
Grant H. Kruger,9513249,2020-09-02,True,7183220,2021-10-14,True,407 days,M
Tamás Dózsa,7328664,2021-08-05,True,6610399,2022-09-10,True,401 days,M
Pierpaolo Loreti,7359707,2018-08-13,True,8213785,2022-10-02,True,1511 days,M
Cristian Rotariu,7932476,2020-05-30,True,8213123,2020-09-02,True,95 days,M
Richard Wiren,7631374,2020-06-17,True,8893003,2021-10-14,True,484 days,M
Jordan Cheer,6905136,2022-01-08,True,7005253,2022-03-16,True,67 days,M
Leandro A. Loss,8116572,2020-02-21,True,7828192,2020-06-18,True,118 days,M
Frederik Zahn,7669630,2020-04-14,True,7853408,2021-04-09,True,360 days,M
Bert De Smedt,9281342,2018-11-14,True,9117655,2023-01-17,True,1525 days,M
Peter Newman,8763557,2017-05-27,True,8894850,2021-05-21,True,1455 days,M
Vasileios Lampos,7332437,2018-08-13,True,7611134,2021-06-01,True,1023 days,M
Piotr Boniecki,6748269,2020-02-22,True,7959788,2022-12-05,True,1017 days,M
Tim Krause,7525696,2021-10-14,True,7951815,2021-11-03,True,20 days,M
Sergey Guminov,7656263,2021-02-22,True,9406668,2022-11-13,True,629 days,M
Daisuke Yagi,8192252,2020-02-22,True,8064888,2021-07-25,True,519 days,M
Serdar Birogul,6733215,2017-05-26,True,6781734,2023-01-05,True,2050 days,M
Joshua E. Marineau,8252165,2020-02-24,True,8252074,2022-01-03,True,679 days,M
Vasilios Katos,7199833,2017-06-06,True,7909769,2022-10-02,True,1944 days,M
Michael Subotin,7614408,2018-08-13,True,9505844,2020-05-11,True,637 days,M
Juan Manuel Pastor,7423677,2018-08-13,True,7882078,2020-02-21,True,557 days,M
Taher Mun,7641868,2018-11-25,True,8665143,2022-03-16,True,1207 days,M
Herschel H. Loomis Jr.,9599561,2017-05-20,True,9600133,2020-05-20,True,1096 days,M
Gianni Viardo Vercelli,7664068,2021-10-04,True,6648536,2022-12-07,True,429 days,M
Patrick Wüchner,7823453,2020-02-19,True,8984448,2021-04-29,True,435 days,M
Jakob Heinzle,9392092,2020-10-20,True,9276149,2022-12-07,True,778 days,M
Pedro Contreras,7290576,2018-08-13,True,6596504,2022-01-21,True,1257 days,M
Akihiro Maruta,7006132,2020-04-11,True,6996878,2021-01-18,True,282 days,M
Anastasios Zagorianos,6680636,2020-02-24,True,8742128,2020-04-07,True,43 days,M
Nils Holzenberger,7702157,2020-01-04,True,7343612,2021-05-18,True,500 days,M
Yasuhiro X. Kato,7596978,2022-03-16,True,8793821,2022-12-05,True,264 days,M
Sébastien Caquard,7239371,2020-03-24,True,8744671,2022-03-16,True,722 days,M
Luigi Tagliavini,9407100,2021-11-03,True,9407211,2023-01-15,True,438 days,M
Ramon Jansana,6767234,2017-05-17,True,8238740,2023-01-14,True,2068 days,M
Sergei Fedorov,7449040,2018-08-13,True,6933774,2023-01-15,True,1616 days,M
Vladislav Nozdrunov,8877044,2020-05-11,True,7749429,2022-03-09,True,667 days,M
Anton L. Fuhrmann,9414891,2017-05-20,True,8454618,2022-01-08,True,1694 days,M
Ahmed Hammad,9541770,2020-03-24,True,7227786,2022-03-09,True,715 days,M
Marco Fornari,9448145,2020-02-21,True,8181959,2020-05-12,True,81 days,M
Vincent Martinez,7494485,2020-03-24,True,7441575,2022-01-21,True,668 days,M
Ondrej Pribyl,6980305,2021-04-09,True,8318078,2022-12-05,True,605 days,M
Jeff Sutherland,8378199,2018-11-06,True,9217958,2022-06-13,True,1315 days,M
Kees M. van Hee,8410949,2017-05-28,True,8514027,2022-10-02,True,1953 days,M
Tolga Çukur,7414930,2018-08-13,True,7826448,2022-11-13,True,1553 days,M
Milan Vlach,7176293,2020-02-18,True,7087679,2022-04-09,True,781 days,M
Vladimir B. Kovacevic,8435379,2022-10-02,True,8786408,2022-11-15,True,44 days,M
Marcus V. de S. Lopes,7844427,2019-04-12,True,8170568,2020-05-30,True,414 days,M
Khalid Al-Najjar,9341593,2019-10-19,True,7307212,2021-08-05,True,656 days,M
Hirofumi Iwato,7001071,2020-04-11,True,8389625,2020-09-29,True,171 days,M
John W. Patterson,7912586,2017-05-20,True,8090746,2020-10-26,True,1255 days,M
Silvio Micali,8329729,2017-05-26,True,8155720,2020-10-26,True,1249 days,M
Alfonso Tomás Muriel-Barrado,7966999,2021-04-29,True,9010406,2022-10-02,True,521 days,M
Maurício Gonçalves Vieira Ferreira,8479435,2020-08-13,True,9004954,2022-08-19,True,736 days,M
Florian Bernard,9499684,2017-06-06,True,8225495,2022-08-25,True,1906 days,M
Arash Akbarinia,7535867,2018-10-05,True,6753239,2022-04-27,True,1300 days,M
Vitaly Lavrukhin,7410662,2018-08-13,True,7322727,2021-04-19,True,980 days,M
Hugo Gabriel Eyherabide,7578896,2018-08-13,True,7118521,2020-12-25,True,865 days,M
Mohammad Asiful Hossain,7587786,2018-08-13,True,7577150,2022-09-29,True,1508 days,M
Douglas G. MacMartin,6911775,2020-02-20,True,9100780,2022-03-16,True,755 days,M
Craig S. T. Daughtry,6935722,2020-05-11,True,7993784,2022-08-30,True,841 days,M
Kevin Vanslette,7120579,2018-08-14,True,7232406,2022-12-07,True,1576 days,M
Leon Bergen,6707509,2020-10-01,True,7289652,2021-12-07,True,432 days,M
Francisco Tirado-Andrés,7948651,2020-05-30,True,8099846,2020-06-21,True,22 days,M
Reinhard Racke,9201364,2017-06-05,True,8528045,2021-10-14,True,1592 days,M
Mehdi Khaki,7948486,2021-07-25,True,6936256,2022-11-13,True,476 days,M
Norbert Diehl,9435237,2020-02-24,True,8985197,2021-04-29,True,430 days,M
Ganesh Kumar Ganjikunta,6877455,2020-02-20,True,6591640,2020-10-26,True,249 days,M
Henrique N. Cabral,9268260,2020-02-19,True,9194425,2020-03-27,True,37 days,M
Ivan Tanev,8962339,2017-05-20,True,8649951,2022-05-16,True,1822 days,M
Ibrahim El Rube,8041407,2021-10-14,True,6635955,2022-04-09,True,177 days,M
Leonardo de Paula Carvalho,7398984,2020-02-05,True,7925203,2022-04-09,True,794 days,M
Luca Luigi Ghezzi,6914617,2020-02-20,True,8844229,2021-02-16,True,362 days,M
Ron Janssen,7179388,2020-02-18,True,6663365,2020-12-29,True,315 days,M
Takanori Shibata,8959728,2017-05-20,True,8965065,2021-02-16,True,1368 days,M
Billy Jin,7583138,2020-07-29,True,7467120,2022-11-15,True,839 days,M
Giovanni Cimatti,9201126,2017-05-26,True,6862900,2020-07-03,True,1134 days,M
Jan Vahrenhold,8424598,2017-05-17,True,8464414,2022-10-13,True,1975 days,M
Anthony Iannino,6962874,2020-04-25,True,9481294,2022-08-16,True,843 days,M
Gilles Dubois,9187562,2017-05-20,True,7905034,2020-06-24,True,1131 days,M
Volker Tresp,8216452,2017-05-20,True,6759513,2023-01-18,True,2069 days,M
Dietmar Pfahl,7463991,2018-10-30,True,8443637,2022-10-02,True,1433 days,M
Vladimir G. Kim,7395587,2018-08-13,True,7332735,2022-10-25,True,1534 days,M
John J. Horton,8731943,2020-03-13,True,9154303,2022-08-25,True,895 days,M
Paolo Perego,7943758,2018-11-14,True,6960255,2022-04-09,True,1242 days,M
Cornelis Huizing,8325484,2017-05-26,True,9365240,2022-04-09,True,1779 days,M
Fares Kayali,7133872,2019-06-21,True,6728483,2022-01-17,True,941 days,M
